PLAYER_NAME,year,totalPts,totalPf,totalTo,totalBlk,totalStl,totalAst,totalReb,totalDreb,totalOreb,totalFta,totalFtm,totalFg3a,totalFg3m,totalFga,totalFgm,totalGames,totalEfficiency,injury_name,status,count,player_position,team_abbreviation,age,player_height,player_weight
Dwight Howard,2016,1151.0,256.0,184.0,122.0,78.0,107.0,1017.0,698.0,319.0,525.0,253.0,6.0,0.0,726.0,449.0,82.0,-94.0,bruised left quadricep,DTD,6,C,ATL,31.0,210.82,120.20188
Dwight Powell,2015,360.0,127.0,34.0,23.0,30.0,42.0,249.0,177.0,72.0,138.0,101.0,19.0,3.0,264.0,128.0,58.0,-19.0,sore knee,DTD,1,PF,DAL,24.0,210.82,108.86208
Dwight Powell,2017,553.0,148.0,49.0,35.0,51.0,55.0,332.0,235.0,97.0,139.0,105.0,122.0,36.0,396.0,206.0,86.0,78.0,left knee injury,DTD,3,PF,DAL,26.0,210.82,108.86208
Dwight Powell,2018,707.0,213.0,70.0,36.0,56.0,91.0,406.0,281.0,125.0,230.0,169.0,95.0,26.0,434.0,256.0,76.0,-51.0,left knee injury,DTD,1,PF,DAL,27.0,210.82,108.86208
Dwight Powell,2019,800.0,181.0,61.0,48.0,56.0,128.0,446.0,292.0,154.0,235.0,174.0,109.0,40.0,478.0,293.0,75.0,152.0,strained left hamstring,DTD,4,PF,DAL,28.0,208.28,108.86208
Dwyane Wade,2011,1785.0,181.0,220.0,94.0,106.0,335.0,450.0,330.0,120.0,579.0,449.0,169.0,48.0,1294.0,644.0,71.0,392.0,bruised left foot,DNP,13,SG,MIA,30.0,193.04,99.79024
Dwyane Wade,2015,1389.0,111.0,211.0,21.0,84.0,312.0,265.0,202.0,63.0,390.0,308.0,96.0,23.0,1189.0,529.0,74.0,-51.0,sore shoulder,DTD,5,SG,MIA,34.0,193.04,99.79024
Dwyane Wade,2016,1812.0,170.0,251.0,68.0,110.0,413.0,417.0,317.0,100.0,495.0,397.0,145.0,47.0,1529.0,684.0,96.0,22.0,rest,DTD,11,SG,CHI,35.0,193.04,99.79024
Dwyane Wade,2017,998.0,128.0,155.0,55.0,81.0,267.0,303.0,240.0,63.0,248.0,188.0,128.0,44.0,881.0,383.0,71.0,17.0,bruised left knee,DTD,6,SG,MIA,36.0,193.04,99.79024
Dwyane Wade,2018,906.0,129.0,157.0,40.0,56.0,235.0,266.0,207.0,59.0,221.0,159.0,186.0,53.0,825.0,347.0,71.0,-143.0,general soreness,DTD,3,SG,MIA,37.0,193.04,99.79024
E'Twaun Moore,2012,465.0,101.0,92.0,16.0,29.0,160.0,125.0,96.0,29.0,35.0,27.0,156.0,60.0,444.0,189.0,81.0,-28.0,sprained left elbow,DNP,6,PG,ORL,24.0,193.04,86.63607
E'Twaun Moore,2015,318.0,84.0,37.0,9.0,35.0,66.0,85.0,68.0,17.0,34.0,20.0,75.0,28.0,287.0,135.0,72.0,-96.0,strained right hamstring,DTD,5,PG,CHI,27.0,193.04,86.63607
E'Twaun Moore,2016,716.0,139.0,76.0,26.0,53.0,167.0,173.0,146.0,27.0,53.0,37.0,189.0,81.0,627.0,299.0,73.0,-45.0,sore toe on right foot,DTD,3,PG,NOP,28.0,193.04,86.63607
E'Twaun Moore,2018,1140.0,216.0,118.0,17.0,75.0,207.0,260.0,195.0,65.0,99.0,72.0,323.0,128.0,980.0,470.0,94.0,240.0,tibia injury,DTD,6,PG,NOP,30.0,193.04,86.63607
E'Twaun Moore,2019,416.0,58.0,35.0,4.0,27.0,69.0,114.0,90.0,24.0,44.0,31.0,149.0,65.0,360.0,160.0,44.0,-50.0,neck spasms,DTD,1,PG,NOP,31.0,190.5,86.63607
Earl Clark,2011,122.0,37.0,25.0,17.0,7.0,5.0,90.0,53.0,37.0,37.0,22.0,5.0,0.0,122.0,50.0,32.0,-87.0,sore left foot,DTD,2,PF,ORL,24.0,208.28,102.0582
Earl Watson,2011,281.0,107.0,99.0,14.0,46.0,217.0,140.0,102.0,38.0,68.0,47.0,93.0,32.0,255.0,101.0,55.0,-91.0,sprained left ankle,DNP,9,PG,UTA,33.0,185.42,90.26481
Earl Watson,2012,167.0,134.0,100.0,20.0,67.0,271.0,142.0,107.0,35.0,51.0,34.0,59.0,11.0,188.0,61.0,63.0,-13.0,rehab on right  / left  knee,P,5,PG,UTA,34.0,185.42,90.26481
Ed Davis,2013,634.0,199.0,67.0,93.0,28.0,50.0,433.0,288.0,145.0,187.0,102.0,0.0,0.0,496.0,266.0,89.0,-15.0,sprained right ankle,DNP,3,PF,MEM,25.0,208.28,102.0582
Ed Davis,2016,524.0,265.0,80.0,75.0,52.0,84.0,643.0,408.0,235.0,216.0,134.0,2.0,0.0,345.0,195.0,97.0,-59.0,sprained left ankle,DTD,8,PF,POR,28.0,208.28,111.13004
Ed Davis,2018,467.0,231.0,70.0,49.0,33.0,57.0,699.0,478.0,221.0,124.0,73.0,3.0,0.0,321.0,197.0,87.0,59.0,right ankle injury,DTD,2,PF,BKN,30.0,208.28,102.0582
Ed Davis,2019,319.0,189.0,50.0,28.0,26.0,45.0,509.0,377.0,132.0,118.0,75.0,0.0,0.0,204.0,122.0,70.0,-2.0,fractured fibula in left leg,out indefinitely,4,PF,UTA,31.0,205.74,98.88306
Edmond Sumner,2018,43.0,18.0,6.0,1.0,7.0,6.0,8.0,6.0,2.0,9.0,6.0,8.0,3.0,29.0,17.0,12.0,3.0,bruised left knee,DTD,1,G,IND,23.0,198.12,79.83219
Eduardo Najera,2011,66.0,48.0,13.0,6.0,10.0,20.0,42.0,29.0,13.0,11.0,6.0,31.0,10.0,67.0,25.0,28.0,21.0,surgery on left knee to repair torn cartilage,out indefinitely,5,PF,CHA,35.0,203.2,106.59412
Edy Tavares,2016,52.0,22.0,9.0,14.0,2.0,5.0,55.0,37.0,18.0,14.0,6.0,0.0,0.0,38.0,23.0,13.0,3.0,fractured right hand,out for season,1,C,CLE,25.0,220.98,120.20188
Ekpe Udoh,2013,306.0,156.0,50.0,82.0,33.0,44.0,259.0,139.0,120.0,114.0,78.0,0.0,0.0,261.0,114.0,78.0,-177.0,arthroscopic surgery on right knee,out indefinitely,29,C,MIL,27.0,208.28,111.13004
Ekpe Udoh,2018,136.0,56.0,17.0,46.0,23.0,27.0,105.0,62.0,43.0,38.0,24.0,1.0,0.0,85.0,56.0,62.0,55.0,back spasms,DTD,1,C,UTA,32.0,208.28,111.13004
Elfrid Payton,2015,885.0,191.0,200.0,23.0,147.0,551.0,361.0,255.0,106.0,238.0,145.0,59.0,18.0,831.0,361.0,82.0,-132.0,bruised left ankle,DTD,2,PG,ORL,22.0,193.04,83.91452
Elfrid Payton,2018,559.0,111.0,121.0,16.0,55.0,276.0,218.0,175.0,43.0,122.0,83.0,65.0,20.0,482.0,228.0,47.0,-364.0,sprained right ankle,DTD,5,PG,NOP,25.0,193.04,83.91452
Elias Harris,2013,19.0,7.0,4.0,0.0,5.0,2.0,13.0,9.0,4.0,6.0,4.0,6.0,1.0,15.0,7.0,9.0,-6.0,placed on IL,P,1,SF,LAL,24.0,203.2,108.408485
Elliot Williams,2013,66.0,29.0,14.0,1.0,3.0,7.0,31.0,24.0,7.0,25.0,17.0,26.0,7.0,64.0,21.0,21.0,-82.0,back injury,DNP,2,SG,PHI,25.0,196.0,86.0
Elton Brand,2012,958.0,287.0,101.0,145.0,83.0,131.0,664.0,442.0,222.0,193.0,142.0,2.0,0.0,855.0,408.0,101.0,118.0,strained right groin,DNP,7,PF,DAL,34.0,205.74,115.212364
Elton Brand,2015,69.0,42.0,12.0,19.0,11.0,17.0,72.0,53.0,19.0,13.0,7.0,1.0,0.0,74.0,31.0,29.0,-6.0,gastroenteritis,DTD,1,PF,PHI,37.0,205.74,115.212364
Emeka Okafor,2011,477.0,166.0,88.0,81.0,35.0,29.0,433.0,267.0,166.0,150.0,85.0,0.0,0.0,340.0,196.0,49.0,74.0,sore left knee,DNP,27,C,NOH,29.0,208.28,115.66596
Emeka Okafor,2012,483.0,118.0,68.0,61.0,32.0,53.0,398.0,271.0,127.0,121.0,65.0,0.0,0.0,423.0,209.0,56.0,-245.0,flu,DNP,4,C,WAS,30.0,208.28,115.66596
Emeka Okafor,2017,13.0,6.0,5.0,5.0,1.0,0.0,14.0,12.0,2.0,4.0,1.0,0.0,0.0,11.0,6.0,5.0,6.0,sprained right ankle,DTD,1,C,NOP,35.0,208.28,115.66596
Emmanuel Mudiay,2018,705.0,106.0,113.0,19.0,54.0,244.0,177.0,146.0,31.0,161.0,117.0,170.0,46.0,648.0,271.0,69.0,-203.0,sprained right ankle,DTD,5,PG,NYK,23.0,195.58,90.7184
Emmanuel Mudiay,2019,683.0,96.0,138.0,15.0,29.0,192.0,190.0,164.0,26.0,137.0,108.0,155.0,53.0,583.0,261.0,61.0,-277.0,left hamstring injury,DTD,6,PG,UTA,24.0,190.5,90.7184
Enes Kanter,2012,608.0,162.0,118.0,47.0,33.0,25.0,479.0,281.0,198.0,179.0,122.0,1.0,0.0,458.0,243.0,106.0,-74.0,sprained right ankle,DNP,5,C,UTA,21.0,210.82,121.10906
Enes Kanter,2014,1176.0,228.0,162.0,35.0,28.0,80.0,690.0,435.0,255.0,224.0,167.0,47.0,13.0,990.0,498.0,87.0,-240.0,sprained right ankle,out indefinitely,3,C,OKC,23.0,210.82,111.13004
Enes Kanter,2016,1319.0,223.0,151.0,60.0,42.0,49.0,744.0,459.0,285.0,325.0,260.0,58.0,15.0,920.0,522.0,104.0,120.0,fractured right arm / hand,out indefinitely,3,C,OKC,25.0,210.82,111.13004
Enes Kanter,2019,793.0,153.0,102.0,42.0,40.0,94.0,626.0,380.0,246.0,182.0,129.0,24.0,6.0,595.0,329.0,73.0,206.0,bruised left knee,DTD,6,C,BOS,28.0,208.28,113.398
Eric Bledsoe,2011,302.0,64.0,105.0,13.0,60.0,145.0,119.0,77.0,42.0,85.0,59.0,66.0,19.0,266.0,112.0,48.0,-107.0,surgery on right knee to repair torn lateral meniscus,out indefinitely,5,PG,LAC,22.0,185.42,88.45044
Eric Bledsoe,2012,587.0,136.0,147.0,44.0,114.0,206.0,209.0,137.0,72.0,145.0,106.0,78.0,21.0,503.0,230.0,90.0,158.0,left calf injury,DNP,2,PG,LAC,23.0,185.42,88.45044
Eric Bledsoe,2013,917.0,155.0,179.0,47.0,114.0,344.0,287.0,226.0,61.0,230.0,178.0,159.0,55.0,753.0,342.0,81.0,63.0,bruised shin,DNP,4,PG,PHX,24.0,185.42,88.45044
Eric Bledsoe,2018,1499.0,225.0,234.0,46.0,152.0,486.0,376.0,301.0,75.0,303.0,239.0,421.0,152.0,1131.0,554.0,92.0,396.0,left Achilles injury,DTD,2,PG,MIL,29.0,185.42,92.98636
Eric Bledsoe,2019,1319.0,165.0,185.0,32.0,114.0,452.0,396.0,310.0,86.0,273.0,208.0,384.0,121.0,1062.0,495.0,86.0,695.0,rib injury,out indefinitely,6,PG,MIL,30.0,185.42,97.06869
Eric Gordon,2011,547.0,56.0,65.0,8.0,35.0,109.0,71.0,56.0,15.0,116.0,98.0,143.0,57.0,444.0,196.0,27.0,64.0,bruised right knee,DNP,15,SG,NOH,23.0,190.5,97.52228
Eric Gordon,2015,1337.0,207.0,171.0,22.0,73.0,312.0,220.0,184.0,36.0,251.0,212.0,545.0,227.0,1097.0,449.0,90.0,-73.0,fractured right ring finger,DTD,6,SG,NOP,27.0,193.04,97.52228
Eric Gordon,2016,863.0,110.0,88.0,25.0,41.0,149.0,126.0,113.0,13.0,116.0,98.0,416.0,175.0,682.0,295.0,53.0,204.0,sore left big toe,DTD,5,SG,HOU,28.0,193.04,97.52228
Eric Gordon,2018,1409.0,164.0,134.0,39.0,52.0,189.0,235.0,195.0,40.0,249.0,197.0,718.0,244.0,1199.0,484.0,89.0,367.0,strained right adductor,DTD,6,SG,HOU,30.0,193.04,97.52228
Eric Maynor,2011,301.0,73.0,79.0,2.0,29.0,222.0,107.0,84.0,23.0,45.0,34.0,97.0,35.0,304.0,116.0,72.0,153.0,torn ACL in right knee,out for season,2,PG,OKC,25.0,190.5,79.3786
Eric Moreland,2014,4.0,3.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,-2.0,left shoulder injury,out for season,2,PF,SAC,23.0,208.28,98.88306
Eric Moreland,2015,19.0,4.0,0.0,9.0,0.0,1.0,21.0,14.0,7.0,7.0,1.0,0.0,0.0,12.0,9.0,7.0,11.0,fractured left foot,surgery,1,PF,SAC,24.0,208.28,107.954895
Eric Paschall,2019,475.0,72.0,49.0,12.0,15.0,58.0,154.0,103.0,51.0,131.0,104.0,70.0,21.0,360.0,175.0,35.0,-144.0,bruised right hip,DTD,4,F,GSW,23.0,198.12,115.66596
Erick Dampier,2011,107.0,58.0,28.0,35.0,9.0,18.0,125.0,90.0,35.0,36.0,19.0,0.0,0.0,65.0,44.0,35.0,70.0,calf injury,DTD,1,C,ATL,36.0,210.82,120.20188
Erick Green,2014,87.0,11.0,10.0,1.0,5.0,22.0,13.0,12.0,1.0,12.0,9.0,22.0,6.0,85.0,36.0,17.0,-64.0,hip pointer,DTD,1,PG,DEN,24.0,193.04,83.91452
Ersan Ilyasova,2010,901.0,247.0,90.0,26.0,59.0,91.0,581.0,406.0,175.0,208.0,167.0,238.0,68.0,785.0,333.0,96.0,120.0,right eye contusion,DNP,9,PF,MIL,24.0,208.28,106.59412
Ersan Ilyasova,2011,353.0,106.0,34.0,16.0,38.0,31.0,233.0,174.0,59.0,55.0,46.0,57.0,19.0,302.0,144.0,35.0,18.0,back spasms,DNP,6,PF,MIL,25.0,208.28,106.59412
Ersan Ilyasova,2013,932.0,184.0,97.0,34.0,79.0,115.0,500.0,349.0,151.0,137.0,111.0,211.0,85.0,808.0,368.0,71.0,-135.0,sore/aprained right ankle,DNP,22,PF,MIL,27.0,208.28,106.59412
Ersan Ilyasova,2014,672.0,141.0,44.0,9.0,34.0,62.0,338.0,234.0,104.0,135.0,107.0,146.0,49.0,590.0,258.0,57.0,-189.0,fractured nose,DTD,5,PF,MIL,28.0,208.28,106.59412
Ersan Ilyasova,2015,948.0,207.0,90.0,40.0,56.0,87.0,415.0,286.0,129.0,172.0,114.0,320.0,122.0,814.0,356.0,83.0,-34.0,thigh injury,DTD,4,PF,ORL,29.0,208.28,106.59412
Ersan Ilyasova,2017,959.0,201.0,103.0,24.0,70.0,133.0,450.0,314.0,136.0,202.0,155.0,355.0,124.0,810.0,340.0,86.0,-26.0,strained left knee,DTD,5,PF,PHI,31.0,208.28,106.59412
Ersan Ilyasova,2018,762.0,201.0,82.0,27.0,56.0,100.0,498.0,355.0,143.0,144.0,112.0,258.0,88.0,636.0,281.0,80.0,198.0,sore right knee,DTD,7,PF,MIL,32.0,208.28,106.59412
Etan Thomas,2010,44.0,23.0,11.0,4.0,2.0,5.0,29.0,19.0,10.0,18.0,12.0,0.0,0.0,38.0,16.0,17.0,-17.0,placed on IL,P,1,C,ATL,33.0,208.28,117.93392
Evan Fournier,2014,1078.0,229.0,156.0,6.0,62.0,189.0,285.0,237.0,48.0,227.0,165.0,375.0,141.0,899.0,386.0,93.0,-169.0,bruised left heel,DTD,4,SG,ORL,22.0,200.66,92.98636
Evan Fournier,2015,754.0,141.0,78.0,2.0,65.0,141.0,169.0,144.0,25.0,146.0,119.0,274.0,103.0,614.0,266.0,62.0,18.0,right hip injury / right wrist injury,CBC,1,SG,ORL,23.0,200.66,92.98636
Evan Fournier,2017,1181.0,167.0,141.0,11.0,68.0,195.0,222.0,179.0,43.0,244.0,197.0,369.0,142.0,928.0,421.0,70.0,-137.0,sprained right ankle,DTD,4,SG,ORL,25.0,200.66,92.98636
Evan Fournier,2019,1433.0,224.0,160.0,10.0,82.0,290.0,257.0,228.0,29.0,234.0,191.0,485.0,180.0,1169.0,531.0,88.0,-72.0,bruised right quadriceps,DTD,3,SG,ORL,27.0,200.66,92.98636
Evan Turner,2011,448.0,96.0,53.0,11.0,35.0,122.0,226.0,194.0,32.0,92.0,77.0,38.0,15.0,408.0,178.0,58.0,-4.0,bruised right quadricep,DNP,1,SG,PHI,23.0,200.66,92.98636
Evan Turner,2013,1291.0,211.0,237.0,11.0,73.0,358.0,541.0,467.0,74.0,290.0,223.0,194.0,58.0,1207.0,505.0,85.0,-300.0,sore right knee,DNP,3,SG,IND,25.0,200.66,99.79024
Evan Turner,2015,919.0,184.0,217.0,24.0,93.0,509.0,498.0,448.0,50.0,183.0,138.0,142.0,33.0,895.0,374.0,94.0,-10.0,eye injury,DTD,2,SG,BOS,27.0,200.66,99.79024
Evan Turner,2016,974.0,172.0,177.0,32.0,92.0,370.0,442.0,386.0,56.0,209.0,178.0,120.0,34.0,876.0,381.0,93.0,-197.0,sprained left ankle,DTD,6,SG,POR,28.0,200.66,99.79024
Evan Turner,2017,651.0,151.0,126.0,31.0,60.0,219.0,284.0,248.0,36.0,127.0,100.0,133.0,35.0,602.0,258.0,77.0,-32.0,illness,DTD,3,SG,POR,29.0,200.66,99.79024
Evan Turner,2018,701.0,173.0,127.0,30.0,48.0,252.0,313.0,266.0,47.0,113.0,89.0,120.0,36.0,633.0,288.0,86.0,12.0,left Achilles injury,DTD,4,SG,POR,30.0,200.66,99.79024
Fab Melo,2012,2.0,5.0,5.0,0.0,0.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,"",concussion,DTD,1,C,BOS,23.0,213.36,115.66596
Festus Ezeli,2012,115.0,87.0,42.0,42.0,15.0,12.0,156.0,90.0,66.0,51.0,21.0,0.0,0.0,96.0,47.0,37.0,-11.0,bruised right knee,DNP,2,C,GSW,23.0,210.82,115.66596
Festus Ezeli,2015,476.0,146.0,62.0,84.0,19.0,47.0,381.0,238.0,143.0,214.0,122.0,0.0,0.0,330.0,177.0,82.0,228.0,sore left toe,DTD,3,C,GSW,26.0,210.82,120.20188
Francisco Garcia,2012,364.0,108.0,29.0,53.0,55.0,53.0,127.0,112.0,15.0,40.0,30.0,194.0,64.0,351.0,135.0,73.0,-146.0,flu,DNP,6,SG,HOU,31.0,200.66,88.45044
Francisco Garcia,2013,542.0,155.0,58.0,58.0,63.0,102.0,179.0,155.0,24.0,38.0,28.0,338.0,126.0,488.0,194.0,84.0,2.0,flu,DNP,12,SG,HOU,32.0,200.66,88.45044
Francisco Garcia,2014,157.0,76.0,17.0,16.0,17.0,40.0,64.0,53.0,11.0,14.0,7.0,106.0,32.0,171.0,59.0,40.0,-6.0,strained right Achilles,DTD,1,SG,HOU,33.0,200.66,97.52228
Frank Jackson,2019,609.0,100.0,61.0,3.0,33.0,85.0,156.0,127.0,29.0,95.0,73.0,217.0,68.0,544.0,234.0,70.0,-152.0,neck injury,DTD,1,G,NOP,22.0,190.5,92.98636
Frank Kaminsky,2015,269.0,56.0,28.0,23.0,14.0,44.0,144.0,117.0,27.0,73.0,56.0,89.0,31.0,229.0,91.0,38.0,103.0,surgery to repair air pocket in lung,out indefinitely,1,C,CHA,23.0,213.36,108.86208
Frank Kaminsky,2016,857.0,152.0,78.0,46.0,52.0,148.0,453.0,363.0,90.0,197.0,143.0,315.0,94.0,799.0,310.0,97.0,-113.0,strained right foot,DTD,3,C,CHA,24.0,213.36,108.86208
Frank Kaminsky,2017,950.0,145.0,74.0,31.0,48.0,151.0,336.0,288.0,48.0,169.0,128.0,351.0,124.0,831.0,349.0,81.0,-88.0,illness,DTD,3,C,CHA,25.0,213.36,109.769264
Frank Kaminsky,2019,693.0,115.0,63.0,18.0,22.0,124.0,293.0,233.0,60.0,178.0,129.0,233.0,84.0,529.0,240.0,62.0,12.0,sore right knee,out indefinitely,2,C,PHX,27.0,213.36,108.86208
Frank Mason,2017,278.0,40.0,46.0,4.0,16.0,96.0,81.0,67.0,14.0,79.0,61.0,55.0,23.0,241.0,97.0,34.0,-42.0,bruised right heel,DTD,4,G,SAC,24.0,180.34,86.18248
Frank Ntilikina,2018,502.0,194.0,121.0,27.0,48.0,229.0,180.0,147.0,33.0,68.0,51.0,196.0,61.0,543.0,195.0,83.0,-315.0,sprained left ankle,DTD,5,G,NYK,20.0,198.12,90.7184
Frank Ntilikina,2019,240.0,114.0,55.0,17.0,46.0,138.0,95.0,79.0,16.0,32.0,26.0,104.0,32.0,253.0,91.0,44.0,-83.0,sore back,DTD,5,G,NYK,21.0,193.04,90.7184
Fred VanVleet,2019,1120.0,175.0,141.0,29.0,107.0,449.0,248.0,226.0,22.0,236.0,203.0,457.0,177.0,920.0,370.0,87.0,364.0,bruised right knee,DTD,8,PG,TOR,26.0,185.42,89.35762
Furkan Aldemir,2014,6.0,8.0,1.0,0.0,2.0,1.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,-25.0,plantar fasciitis right foot in,DTD,3,PF,PHI,23.0,208.28,108.86208
Furkan Korkmaz,2017,33.0,7.0,6.0,0.0,7.0,9.0,17.0,14.0,3.0,7.0,3.0,18.0,6.0,29.0,12.0,11.0,-6.0,left foot injury,out indefinitely,1,G-F,PHI,20.0,200.66,86.18248
Gani Lawal,2010,26.0,12.0,8.0,2.0,4.0,2.0,10.0,8.0,2.0,27.0,16.0,0.0,0.0,16.0,5.0,7.0,-2.0,torn ACL and partially torn MCL in right knee,out for season,3,PF,PHX,22.0,205.74,106.140526
Garrett Temple,2010,159.0,50.0,37.0,8.0,18.0,36.0,46.0,39.0,7.0,62.0,43.0,42.0,14.0,126.0,51.0,42.0,-24.0,sprained left ankle,DNP,2,SG,CHA,25.0,198.12,88.45044
Garrett Temple,2014,227.0,93.0,46.0,13.0,48.0,84.0,96.0,73.0,23.0,70.0,54.0,76.0,27.0,190.0,73.0,92.0,-4.0,hamstring injury,DTD,1,SG,WAS,29.0,198.12,88.45044
Garrett Temple,2016,655.0,207.0,80.0,30.0,78.0,178.0,240.0,194.0,46.0,106.0,84.0,290.0,111.0,558.0,230.0,88.0,-112.0,torn left hamstring,DTD,3,SG,SAC,31.0,198.12,88.45044
Gary Forbes,2011,175.0,45.0,29.0,2.0,16.0,37.0,72.0,58.0,14.0,50.0,35.0,33.0,8.0,157.0,66.0,40.0,26.0,sore left knee,DTD,3,SF,TOR,27.0,200.66,99.79024
Gary Harris,2015,499.0,118.0,69.0,14.0,61.0,78.0,130.0,92.0,38.0,79.0,62.0,183.0,55.0,459.0,191.0,74.0,-212.0,concussion,DTD,2,SG,DEN,21.0,193.04,95.25432
Gary Harris,2016,819.0,118.0,74.0,13.0,78.0,130.0,189.0,144.0,45.0,137.0,111.0,246.0,88.0,649.0,310.0,63.0,-80.0,partially torn right groin muscle,out indefinitely,9,SG,DEN,22.0,193.04,95.25432
Gary Harris,2018,1011.0,105.0,83.0,14.0,86.0,145.0,159.0,130.0,29.0,173.0,142.0,316.0,121.0,792.0,374.0,57.0,143.0,sore left ankle,DTD,5,SG,DEN,24.0,193.04,95.25432
Gary Harris,2019,969.0,181.0,98.0,27.0,91.0,175.0,246.0,193.0,53.0,171.0,141.0,329.0,114.0,829.0,357.0,85.0,333.0,bruised left shin,DTD,4,SG,DEN,25.0,193.04,95.25432
Gary Neal,2010,312.0,66.0,30.0,1.0,15.0,38.0,87.0,75.0,12.0,39.0,33.0,147.0,57.0,268.0,111.0,38.0,82.0,concussion symptoms,DNP,2,SG,SAS,26.0,193.04,95.25432
Gary Neal,2011,556.0,102.0,57.0,4.0,15.0,71.0,131.0,119.0,12.0,74.0,59.0,198.0,83.0,456.0,207.0,54.0,-17.0,appendectomy,out indefinitely,8,SG,SAS,27.0,193.04,95.25432
Gary Neal,2012,1023.0,148.0,120.0,3.0,48.0,201.0,220.0,197.0,23.0,141.0,116.0,364.0,143.0,879.0,382.0,103.0,138.0,hand injury,DTD,6,SG,SAS,28.0,193.04,95.25432
Gary Neal,2013,751.0,108.0,84.0,2.0,21.0,137.0,155.0,144.0,11.0,94.0,81.0,299.0,114.0,702.0,278.0,87.0,-24.0,sore left foot,DNP,11,SG,CHA,29.0,193.04,95.25432
Gary Neal,2014,771.0,120.0,96.0,2.0,30.0,132.0,161.0,136.0,25.0,188.0,166.0,231.0,71.0,669.0,267.0,70.0,-109.0,concussion,DTD,8,SG,MIN,30.0,193.04,95.25432
Gary Neal,2015,561.0,78.0,61.0,0.0,25.0,84.0,115.0,104.0,11.0,92.0,80.0,163.0,59.0,507.0,211.0,57.0,-169.0,strained left groin,DTD,4,SG,WAS,31.0,193.04,95.25432
George Hill,2011,694.0,120.0,79.0,11.0,50.0,157.0,168.0,145.0,23.0,211.0,180.0,168.0,56.0,531.0,229.0,61.0,38.0,sore back,DNP,15,PG,IND,26.0,187.96,81.64656
George Hill,2012,1048.0,165.0,126.0,33.0,79.0,321.0,295.0,242.0,53.0,252.0,207.0,316.0,119.0,826.0,361.0,87.0,284.0,strained right groin,DNP,3,PG,IND,27.0,187.96,86.18248
George Hill,2013,1250.0,186.0,147.0,32.0,105.0,397.0,343.0,286.0,57.0,279.0,228.0,427.0,162.0,994.0,430.0,98.0,639.0,sore left hip,DNP,6,PG,IND,28.0,190.5,85.2753
George Hill,2015,1033.0,168.0,115.0,26.0,96.0,324.0,298.0,252.0,46.0,211.0,162.0,314.0,117.0,825.0,377.0,73.0,204.0,upper respiratory infection,DTD,3,PG,IND,30.0,190.5,85.2753
George Hill,2016,931.0,143.0,83.0,14.0,68.0,247.0,270.0,214.0,56.0,181.0,145.0,281.0,120.0,702.0,333.0,70.0,258.0,sprained right thumb,DTD,9,PG,UTA,31.0,190.5,85.2753
Gerald Wallace,2011,849.0,140.0,109.0,39.0,86.0,140.0,444.0,359.0,85.0,261.0,206.0,156.0,47.0,625.0,298.0,56.0,189.0,finger injury,DTD,6,SF,NJN,29.0,200.66,99.79024
Gerald Wallace,2013,577.0,145.0,143.0,38.0,111.0,225.0,334.0,265.0,69.0,187.0,107.0,175.0,50.0,495.0,210.0,90.0,145.0,torn meniscus in left knee,out indefinitely,6,SF,BOS,31.0,200.66,99.79024
Giannis Antetokounmpo,2014,802.0,229.0,172.0,78.0,73.0,202.0,460.0,375.0,85.0,298.0,213.0,117.0,35.0,634.0,277.0,91.0,-283.0,undisclosed,DTD,1,SF,MIL,20.0,210.82,98.42947
Giannis Antetokounmpo,2015,1258.0,321.0,209.0,109.0,86.0,242.0,628.0,502.0,126.0,392.0,299.0,74.0,17.0,975.0,471.0,91.0,-137.0,sore knee,DTD,1,SF,MIL,21.0,210.82,100.697426
Giannis Antetokounmpo,2016,1705.0,269.0,247.0,144.0,133.0,470.0,715.0,578.0,137.0,561.0,410.0,150.0,41.0,1207.0,627.0,86.0,135.0,illness,DTD,2,SF,MIL,22.0,210.82,100.697426
Giannis Antetokounmpo,2017,2192.0,260.0,255.0,146.0,138.0,423.0,812.0,647.0,165.0,722.0,543.0,174.0,47.0,1516.0,801.0,88.0,36.0,sore right knee,DTD,6,SF,MIL,23.0,210.82,100.697426
Gilbert Arenas,2011,363.0,105.0,92.0,8.0,36.0,131.0,109.0,90.0,19.0,83.0,62.0,163.0,41.0,372.0,130.0,47.0,30.0,finger injury,DTD,1,PG,MEM,30.0,193.04,97.52228
Glen Davis,2010,960.0,285.0,118.0,39.0,73.0,83.0,506.0,328.0,178.0,344.0,253.0,14.0,1.0,766.0,353.0,113.0,-1.0,patellar tendinitis in left knee,out indefinitely,5,PF,BOS,25.0,205.74,131.08809
Glen Davis,2012,1148.0,191.0,139.0,45.0,76.0,101.0,599.0,415.0,184.0,319.0,232.0,16.0,2.0,1033.0,457.0,94.0,-128.0,strained left shoulder,out indefinitely,12,PF,ORL,27.0,205.74,131.08809
